,hotel_name,published_date,rating,review,review_language,title,trip_date
1690,Center Parcs Le Bois aux Daims,16 octobre 2017,4,Nous avons passe un super s\u00e9jour .le cottage \u00e9tait propre et tr\u00e8s bien \u00e9quip\u00e9 en prenium ! Nous mettons cependant un grand b\u00e9mol pour les douches de l Aqua moundo trop trop chaude pour des enfants ou glac\u00e9e  .\u00e7a fait deux ann\u00e9es de suite que nous allons et il n\'y a toujours pas d am\u00e9lioration concernant ce probl\u00e8me d\u00e9j\u00e0 signal\u00e9 l\'ann\u00e9e derni\u00e8re .,fr,Super weekend , octobre 2017
1691,Center Parcs Le Bois aux Daims,17 octobre 2017,4,"s\u00e9jour tr\u00e8s  agr\u00e9able, permet de se d\u00e9connecter et de se ressourcer, bien que le tarif du s\u00e9jour soit assez on\u00e9reux, et les activit\u00e9s sont aussi tr\u00e8s on\u00e9reuses, nous aurions aimer profiter de l\'espace spa, mais cela \u00e9tait hors budget",fr,reposant, août 2017
1692,Center Parcs Le Bois aux Daims,17 octobre 2017,4,"Un joli d\u00e9paysement dans une for\u00eat de pin. Activit\u00e9s nombreuses pour tout un chacun. Les jeux d\u2019eaux sont un vrai plaisir. L\u2019endroit est tr\u00e8s (trop) isol\u00e9. A proximit\u00e9 de 3 d\u00e9partements, il est difficile de trouver une ambiance locale.",fr,Vive les vacances, octobre 2017
1693,Center Parcs Le Bois aux Daims,17 octobre 2017,3,d\u00e9\u00e7ue par rapport aux autre centres parcs Pas assez grand pas de baignoire \u00e0 bulle pas de porte fen\u00eatre dans chambre parentale manque d\'ustensiles cuisine pas de radio dans la salle de bain et dans la cuisine ,fr,attente n\u00e9gative, octobre 2017
1694,Center Parcs Le Bois aux Daims,15 octobre 2017,2,"En arrivant pour 1 semaine dans un cottage VIP 6 personnes avec 3 chambres et 3 salles de bain, nous avons eu la surprise de n\'avoir que 2 salles de bain. Apr\u00e8s r\u00e9clamation, on nous dit qu\'il s\'agit d\'un cottage handicap\u00e9, ce qui ne figurait pas dans notre reservation. Bref apres discussion nous pouvons b\u00e9n\u00e9ficier du cottage conforme \u00e0 notre r\u00e9servation.  Mais surprise, nous avons trouv\u00e9 un cottage extr\u00eamement sale qui a n\u00e9cessit\u00e9 un gros m\u00e9nage avant de s\'y installer, surtout avec un b\u00e9b\u00e9. Sols plein de taches,  coton tige usag\u00e9  sous le lit, vaisselle contenant des moisissures et les 2 douches couvertes de moisissures et champignons orang\u00e9s. Hamam inutilisable du fait d\'une forte odeur de moisi.  Sous le d\u00f4me, des douches froides ...Bref, \u00e9norme d\u00e9ception devant tant de salet\u00e9 pour un cottage lou\u00e9 plus de 1000 euros.Il est inacceptable de louer sans s\'\u00eatre assur\u00e9 de la propret\u00e9.",fr,Cottage tr\u00e8s sale, octobre 2017
1695,Center Parcs Le Bois aux Daims,15 octobre 2017,5,"Un cottage magnifique et bien agenc\u00e9.Les \u00e9quipements de cuisine sont relativement neufsLa table de la salle \u00e0 manger est suffisamment spacieuse pour s\'y restaur\u00e9 \u00e0 son aise.Le coins TV est confortable, la TV \u00e0 un port HDMI et USB (pratique pour y raccord\u00e9 son ordinateur personnel).Une tr\u00e8s grande baie vitr\u00e9e dans la pi\u00e8ce de vie nous offre une vue sur la verdure environnante ainsi que sur la venue d\'\u00e9ventuel daims.Les lits enfant comme parent sont tr\u00e8s tr\u00e8s confortables, ni trop dure ni trop moue.La cuisine est fonctionnel et \u00e0 un frigo de taille standard ainsi qu\'un petit bac cong\u00e9lation.----Personnellement avec mon amie nous avons prix en plus le spa de 2x2h sur 2jours choisis. Pour des adultes sans enfants ou des amis venue ce d\u00e9tendre je vous le recommande grandement (sauf probl\u00e8me de sant\u00e9 particulier / demander plus d\'info au centrer parc)",fr,Un s\u00e9jour reposant et calme au coeur d\'une verdure luxuriante !, octobre 2017
1696,Center Parcs Le Bois aux Daims,16 octobre 2017,5,"Apr\u00e8s avoir essay\u00e9 les &quot;hauts de bruyeres&quot; en cottage Vip, j ai \u00e9t\u00e9 seduit par le concept mais j ai \u00e9t\u00e9 un peu d\u00e9\u00e7u par la v\u00e9tust\u00e9 du parc.J ai donc essay\u00e9 le &quot;bois aux daims&quot; en cottage premium. Rien a redire, le parc est \u00e0 la hauteur de mes esp\u00e9rances. Acceuil simplifi\u00e9,  parc bien con\u00e7u (un parking par zone ), cottage premium propre et bien con\u00e7u, bracelets \u00e9lectroniques pour les casiers et le cottage, nombreux jeux pour les tout petits (ferme, jeux ext\u00e9rieurs et int\u00e9rieurs)et les plus grands ( tyrolienne de l accrobranche g\u00e9nial ! ). Nombreux tobbogans. Le tout dans un cadre respecteux de l environnement et presence de nombreux animaux en libert\u00e9 (daims, etc...). Bref, a refaire...",fr,Tr\u00e8s bien ! , octobre 2017
1697,Center Parcs Le Bois aux Daims,16 octobre 2017,4,"Nous avons s\u00e9journ\u00e9 durant 4 nuits - 5 jours dans un cottage VIP \u00e0 6 personnes le cottage \u00e9tait correct c\u00f4t\u00e9 propret\u00e9, seul b\u00e9mol c\'est l\'odeur du Hamman qui n\'est pas tr\u00e9s r\u00e9jouissant, apr\u00e8s le cottage est tr\u00e8s bien agenc\u00e9, grand et un calme absolu \u00e0 l\'int\u00e9rieur comme \u00e0 l\'ext\u00e9rieur malgr\u00e9 la proximit\u00e9 des cottages je vous garantie que vous n\'entendez rien c\'est hyper reposant !!!!...en ce qui concernant la pension compl\u00e8te je vous conseille de faire attention car chez eux la pension compl\u00e8te commence du soir de votre arriv\u00e9e au matin inclus de votre d\u00e9part donc s\u00e9lectionner pension compl\u00e8te d\u00e8s votre 1er jour d\'arriv\u00e9e et non le second. Concernant les repas du soir livr\u00e9 au Cottage, il a encore beaucoup de progr\u00e8s \u00e0 faire de ce c\u00f4t\u00e9 l\u00e0, car nous avons eu les 2ere livraisons tr\u00e8s tardivement et quand on a des enfants pas concevable qu\'ils mangent \u00e0 22h surtout quand ils finissent pas s\'endormir dans le canap\u00e9 sans manger Grrr....et la quantit\u00e9 de nourriture est trop importante ce qui est un plus en soit Certes mais quand on doit jeter de la nourriture cela fait mal au coeur :-( trop de pain et salade livr\u00e9 avec, m\u00eame quand on dit qu\'on en veux pas ben on le re\u00e7oit quand m\u00eame LOOL Je vous conseille aussi de pr\u00e9voir vos v\u00e9los si vous le pouvez ou alors de les louer sur place car le parc est tr\u00e9s grand et cela est tr\u00e8s agr\u00e9able en v\u00e9lo et plus amusant et moins fatiguant pour les enfants aussi :-)Du c\u00f4t\u00e9 des restaurants, rien \u00e0 dire tout \u00e9tait tr\u00e8s bon, vaste choix, dommage juste qu\'ils ne soient pas tous ouvert tous les jours ......le petit d\u00e9jeuner au top, vaste choix sal\u00e9 - sucr\u00e9 de quoi tenir la matin\u00e9e en forme.C\u00f4t\u00e9 activit\u00e9, l\'espace Aquamundo est top, y a vraiment de quoi amuser parents et enfants :-) et la rivi\u00e8re sauvage est une excellent id\u00e9e, nous avons aussi fait le bowling qui \u00e9tait tr\u00e8s bien, ainsi que tir \u00e0 l\'arc, sebway, Aquaspeed et AquaBaln\u00e9o au top aussi ....le petit plus aussi c\'est de pouvoir venir profiter des activit\u00e9s des le matin de notre r\u00e9servation en attendant la disponibilit\u00e9 du cottage \u00e0 15h et aussi de pouvoir rester profiter toute la journ\u00e9e du d\u00e9part.EN BREF ce f\u00fbt un excellent s\u00e9jour et je recommande vivement ce Center Parc si vous rechercher le calme - d\u00e9tente et de bons moment avec vos enfants :-) ",fr,Reposant.....totale d\u00e9tente, octobre 2017
1698,Center Parcs Le Bois aux Daims,16 octobre 2017,4,"Dans la Vienne se trouve le 5\u00e9me center parc de France. C\u2019est un endroit tr\u00e8s calme sur 260 hectares. Les logements sont tr\u00e8s bien con\u00e7us. Il faut quand m\u00eame faire attention, surtout si l\u2019on vient en famille, de tous les suppl\u00e9ments \u00e0 payer pour tous les services ou activit\u00e9s annexes. L\u2019addition monte tr\u00e8s tr\u00e8s vite.",fr,Bois aux Daims , octobre 2017
1699,Center Parcs Le Bois aux Daims,12 octobre 2017,5,"Nous avons fait une r\u00e9servation de derni\u00e8re minute en ce d\u00e9but octobre et nous avons pu profiter d\'une importante r\u00e9duction de prix nous permettant de choisir un cottage VIP.L\'accueil est rapide et professionnel, le cottage superbe, des chambres immenses, une literie tr\u00e8s confortable, quelques manque dans la cuisine pas de four &quot;classique&quot; mais un micro onde (moins sympas pour faire cuire une pizza), le choix d\'une cafeti\u00e8re dolce gusto peu courante.Sinon l\'aqua mundo est super l\'eau est chaude. Attention aux heures, il peut y avoir foule . Un regret sur le nombre de &quot;grands&quot; toboggans qui est limit\u00e9 et qui peut entrainer une attente tr\u00e8s longue.Les autres activit\u00e9s sont tr\u00e8s sympa mais franchement parfois hors de prix ce qui n\'incite pas \u00e0 la d\u00e9pense",fr,Super week-end, octobre 2017
1700,Center Parcs Le Bois aux Daims,13 octobre 2017,5,"On a pass\u00e9 un tr\u00e8s bon moment en famille.Entre les ballades dans les bois, les apr\u00e8s-midi \u00e0 la piscine, l\'\u00e9quitation.Il suffisait de voir le sourire sur le visage de notre fille pendant le s\u00e9jour, on recommande.",fr,tr\u00e8s agr\u00e9able, octobre 2017
1701,Center Parcs Le Bois aux Daims,14 octobre 2017,3,48 heures dans un cottage VIP bien plac\u00e9.Un calme appr\u00e9ciable aux abords du cottage mais qui s\'estompe tr\u00e8s vite d\u00e8s que l\'on se rapproche du d\u00f4me.17 h m\u00e9tro parisien tant par le bruit que par la foule un 7 octobre !!A \u00e9viter pour pr\u00e9f\u00e9rer la d\u00e9couverte des animaux dans les bois et le v\u00e9loUn b\u00e9mol par de restaurant ouvert ?!,fr,Week-End au vert !, octobre 2017
1702,Center Parcs Le Bois aux Daims,15 octobre 2017,5,Tr\u00e8s bon s\u00e9jour en famille. Cottage conforme \u00e0 nos attentes. V\u00e9lo indispensable pour circuler sur le parc. Seul b\u00e9mol le parking un peu loin des cottages. Belles ballades a faire. Tout est \u00e9tudier pour les enfants. Nous y retournerons. ,fr,Tr\u00e8s bon s\u00e9jour, octobre 2017
1703,Center Parcs Le Bois aux Daims,15 octobre 2017,5,"Nous avons s\u00e9journ\u00e9 en famille dans 2 cottages dont un pour personnes \u00e0 mobilit\u00e9 r\u00e9duite en fauteuil roulant, et vraiment tout est adapt\u00e9 et bien pens\u00e9.A faire vraiment soit en couple \u00e0 n\u2019importe quel \u00e2ge on y trouve tous des activit\u00e9, en famille, c\'est super, et le parc est vraiment g\u00e9nial!",fr,LE D\u00c9PAYSEMENT TOTAL, octobre 2017
1704,Center Parcs Le Bois aux Daims,11 octobre 2017,4,"C\'\u00e9tait une premi\u00e8re pour moi et ma petite famille dans ce genre de parcs.Nous avons ador\u00e9 le cottage o\u00f9 nous avons pu profiter des daims juste en face de notre fen\u00eatre tous les matins \u00e0 notre lever.Endroit tr\u00e8s calme et reposant.Nous \u00e9tions loin du domaine donc malheureusement beaucoup de marche sous la pluie car notre cottage \u00e9tait loin du centre.Peu d\'activit\u00e9s en cette p\u00e9riode surtout pour les petits, direction donc l\'aquamundo, endroit tr\u00e8s sympa, mon fils s\'est \u00e9clat\u00e9.Petit b\u00e9mol, c\'est seulement en arrivant sur place le lundi qu\'un panneau nous annon\u00e7ait la fermeture de la piscine une heure plus t\u00f4t. Jusque l\u00e0 tout va bien si ce n\'est que les maitres nageurs ont fait sortir tout le monde 3/4 d\'heure plus t\u00f4t que l\'heure indiqu\u00e9e sur le panneau. J\'\u00e9tais tr\u00e8s d\u00e9\u00e7ue pour mon fils.Ne comptez pas non plus vous restaurer \u00e0 proximit\u00e9, entre le quick ferm\u00e9 et la pseudo boulangerie qui mets des heures \u00e0 vous servir, je vous d\u00e9conseille..Pour terminer s\u00e9jour \u00e0 refaire mais la prochaine fois on emm\u00e8ne les v\u00e9los et on pr\u00e9voit la machine \u00e0 caf\u00e9 \u00e0 dosettes car la vieille machine \u00e0 filtre nous on a arr\u00eat\u00e9 de s\'en servir il y a bien longtemps..",fr,D\u00e9paysant, octobre 2017
1705,Center Parcs Le Bois aux Daims,11 octobre 2017,3,"Le parc, r\u00e9cent, manque encore un peu de v\u00e9g\u00e9tation et comme il compte beaucoup de cottages, cela manque un peu d\'intimit\u00e9. A faire en periode creuse sous peine de ne pas pouvoir profiter de l aqua mundo... Nous y sommes all\u00e9s hors vacances scolaires avec un enfant de 5 ans : parfait la semaine, mais la &quot;rivi\u00e8re sauvage&quot; est devenue inpraticable le week end. Sinon, comme dans tous les center parcs, beaucoup d activites possibles (moyennant finances) et des animaux facilement visibles.A faire en dehors : le futuroscope, le zoo de la fl\u00e8che ou de dou\u00e9 et pas mal de ch\u00e2teaux et de vignobles pour les amateurs.",fr,Bois aux daims, octobre 2017
1706,Center Parcs Le Bois aux Daims,12 octobre 2017,4,Parc tr\u00e8s propre personnel tr\u00e8s accueillant et cottages tr\u00e8s bien \u00e9quip\u00e9s et tr\u00e8s accessible pour personne handicap\u00e9e. Gestion des arriv\u00e9es le soir \u00e0 revoir pour les personnes rejoignants leur famille car beaucoup d\'attente \u00e0 l\'entr\u00e9e ,fr,Magnifique parc tr\u00e8s bien entretenu avec des cottages tr\u00e8s agr\u00e9ables, octobre 2017
1707,Center Parcs Le Bois aux Daims,12 octobre 2017,3,"C\'est un lieu qui n\'est fait que de contradictions. La premi\u00e8re \u00e9tant dans son principe m\u00eame. La qualit\u00e9 premi\u00e8re de ce park est son organisation, mais la nature et le naturel s\'oppose par d\u00e9finition \u00e0 ce principe. C\'est une verdure construite parfois au d\u00e9triment de celle qui la pr\u00e9c\u00e9dait. Centerparc reste un lieu propre, agr\u00e9able et distrayant. Il y a n\u00e9anmoins beaucoup trop de monde parfois. 1500 dans le d\u00f4me le samedi, c\'est trop pour se relaxer ? A noter, un personnel souriant et agr\u00e9able ainsi que des prix accessibles pour la plus part des activit\u00e9s. Dans l\'ensemble, la moyenne se m\u00e9rite.",fr,"La moyenne ! les \u00e9colos cardiaques, \u00e0 \u00e9viter.", octobre 2017
1708,Center Parcs Le Bois aux Daims,12 octobre 2017,5,"Un parc \u00e0 taille humaine, des daims qui sont chez eux devant les cottages, des for\u00eats de pin,... Un accueil chaleureux dans une r\u00e9gion \u00e0 d\u00e9couvrir ... Le march\u00e9 local vient dans le parc... \u00e0 ne pas manquer ... Il y a une boutique avec les produits du terroirs aux prix des producteurs (on a compar\u00e9) c\'est g\u00e9nial !!! Par contre, attention \u00e0 l\'arnaque avec les prix (presque doubl\u00e9) sur plusieurs articles (style capsules caf\u00e9) du supermarch\u00e9. Faites vos courses avant d\'entrer ...Sinon c\'est que du bonheur ... C\'est plat donc trottinettes bienvenues... Un des plus jolis center parc que nous ayons fait (ok on est hors vacances fran\u00e7aises mais le cadre reste le m\u00eame)...",fr,100% nature, octobre 2017
1709,Center Parcs Le Bois aux Daims,9 octobre 2017,4,"Conforme \u00e0 nos attentes, dans un cadre relaxant. C est un lieu id\u00e9al pour des vacances en famille. L absence de voiture est vraiment agr\u00e9able. Nous reviendrons  sans h\u00e9siter en famille ou entre amis !!",fr,Des vacances en famille, septembre 2017
1710,Center Parcs Le Bois aux Daims,9 octobre 2017,5,"Un endroit superbe! Calme, nature... nous souhaitions des vacances d\u00e9tentes... r\u00e9ussies \u00e0 100%. Endroit propre, piscine super, logement tr\u00e8s adapt\u00e9 et bien \u00e9quip\u00e9. Le personnel est souriant, le stationnement \u00e0 l\'entr\u00e9 du centre est une id\u00e9e g\u00e9niale.Nous avons beaucoup profit\u00e9 des piscines int\u00e9rieurs et ext\u00e9rieurs ainsi que de la balade au c\u0153ur animalier.  La petite ferme est \u00e9galement tr\u00e8s bien. Mon mari n\'\u00e9tait pas pour au d\u00e9part, il a \u00e9t\u00e9 s\u00e9duit! ",fr,Extra g\u00e9nial!!!, octobre 2017
1711,Center Parcs Le Bois aux Daims,10 octobre 2017,5,Nous avons pass\u00e9 un s\u00e9jour tr\u00e8s agr\u00e9able tout \u00e9tait presque parfait.Un cadre magnifique des points de vue \u00e0 vous couper le souffle.Des rencontres avec les daims/cerf et m\u00eame renard.Une piscine sublime bref un vrai r\u00e9gal.Cependant gros point noir les m\u00e9nages dans les cottages c\'est vraiment pas propre.De plus un autre b\u00e9mol la qualit\u00e9 de la nourriture aux restaurants le buffet \u00e0 volont\u00e9 le top en revanche les autres fade sans saveur et tr\u00e8s cher.Nous reviendrons l\'ann\u00e9e prochaine en ramenant les produits de m\u00e9nage et ferons nos repas nous m\u00eame.,fr,S\u00e9jour reposant mais gros probl\u00e8me m\u00e9nage cottage , octobre 2017
1712,Center Parcs Le Bois aux Daims,10 octobre 2017,5,"Cottage tr\u00e8s bien pens\u00e9: confortable et fonctionnel. Un cadre magnifique et un large choix d\'activit\u00e9s pour notre enfant de 5 ans. Tout est fait ici pour divertir petits et grands. Nous avions, au d\u00e9part, un apriori sur ce genre d\'endroit type club de vacances  mais n\'avons pas \u00e9t\u00e9 d\u00e9\u00e7us. ",fr,parfait pour un s\u00e9jour reposant en famille, octobre 2017
1713,Center Parcs Le Bois aux Daims,10 octobre 2017,4,"Un lieu ressource pour profiter d instants de partage en famille. au dela de l\'aqua Mundo o\u00f9 nous nous sommes beaucoup d\u00e9tendus et amus\u00e9s nous avons pu profiter du parc pour se balader, voir les animaux et profiter des jeux pour les enfants, accessibles \u00e0 tous (jeux ext\u00e9rieurs mais aussi d int\u00e9rieur). Personnel tr\u00e8s sympathique. Cottage spacieux et tr\u00e8s bien \u00e9quip\u00e9s. Il faut tout de m\u00eame un peu marcher du cottage \u00e0 la bulle pensez aux v\u00e9los ou demander un emplacement assez proche poir ceux qui ne peuvent trop marcher. ",fr,Super s\u00e9jour, octobre 2017
